plan,stratum,consumer,kind,child,child_declared,needed,provided,deficit
4492,HC_SINGLE,n1,SHIFT,n0,0,3,3,0
4493,HC_DEEP,n0,SHIFT,s0,1,6,6,0
4493,HC_DEEP,n1,ADD,n0,0,2,2,0
4493,HC_DEEP,n1,ADD,s1,1,4,4,0
4493,HC_DEEP,n2,THETA,s0,1,4,6,-2
4493,HC_DEEP,n3,AGSE,s1,1,4,4,0
4493,HC_DEEP,n4,SHIFT,s1,1,4,4,0
4495,SHIFT,n0,SHIFT,s0,1,2,9,-7
4495,SHIFT,n1,SHIFT,s1,1,3,9,-6
4495,SHIFT,n2,SHIFT,n0,0,9,9,0
4495,SHIFT,n3,SHIFT,s0,1,9,9,0
4495,SHIFT,n4,SHIFT,s1,1,9,9,0
4495,SHIFT,n5,SHIFT,s0,1,6,9,-3
4496,HASH,n0,HASH,s2,1,1,4,-3
4496,HASH,n0,HASH,s1,1,30,32,-2
4496,HASH,n1,HASH,s2,1,1,4,-3
4496,HASH,n1,HASH,n0,0,1,4,-3
4496,HASH,n2,HASH,n1,0,1,4,-3
4496,HASH,n2,HASH,s2,1,2,4,-2
4496,HASH,n3,HASH,s2,1,1,4,-3
4496,HASH,n3,HASH,n0,0,1,4,-3
4497,ADD,n0,ADD,s0,1,3,3,0
4497,ADD,n0,ADD,s1,1,10,10,0
4497,ADD,n1,ADD,s0,1,3,3,0
4497,ADD,n1,ADD,s1,1,10,10,0
4498,SUB,n0,SUB,s2,1,6,6,0
4498,SUB,n1,SUB,s1,1,6,6,0
4498,SUB,n2,SUB,s0,1,4,4,0
4499,THETA,n0,THETA,s0,1,3,4,-1
4499,THETA,n1,THETA,n0,0,2,4,-2
4500,NTHETA,n0,NTHETA,s0,1,2,4,-2
4500,NTHETA,n1,NTHETA,s0,1,2,4,-2
4500,NTHETA,n2,NTHETA,n0,0,2,4,-2
4501,AGSE,n0,AGSE,s0,1,5,4,1
4501,AGSE,n1,AGSE,s0,1,5,4,1
4503,HC_NONINT,n0,SHIFT,s1,1,6,6,0
4503,HC_NONINT,n1,SHIFT,s0,1,9,9,0
4503,HC_NONINT,n2,HASH,s1,1,1,6,-5
4503,HC_NONINT,n2,HASH,s0,1,2,9,-7
4504,HC_SHIFT_UNDER_HASH,n0,SHIFT,s2,1,2,2,0
4504,HC_SHIFT_UNDER_HASH,n1,SUB,s1,1,10,10,0
4504,HC_SHIFT_UNDER_HASH,n2,SUB,n1,0,4,2,2
4504,HC_SHIFT_UNDER_HASH,n4,HASH,n0,0,19,20,-1
4504,HC_SHIFT_UNDER_HASH,n4,HASH,n3,0,1,4,-3
4505,HC_INT,n1,SHIFT,s1,1,3,3,0
4505,HC_INT,n2,HASH,s0,1,1,4,-3
4505,HC_INT,n2,HASH,n0,0,2,4,-2
4505,HC_INT,n3,SHIFT,n1,0,6,6,0
4505,HC_INT,n4,SHIFT,n0,0,4,4,0
4505,HC_INT,n5,HASH,n0,0,1,4,-3
4505,HC_INT,n5,HASH,n4,0,1,4,-3
4507,HC_DEEP,n0,NTHETA,s0,1,2,5,-3
4507,HC_DEEP,n1,THETA,s0,1,4,5,-1
4507,HC_DEEP,n2,SHIFT,n1,0,6,6,0
4507,HC_DEEP,n3,AGSE,n0,0,2,2,0
4509,SHIFT,n0,SHIFT,s0,1,3,6,-3
4509,SHIFT,n1,SHIFT,n0,0,2,2,0
4509,SHIFT,n2,SHIFT,s0,1,6,6,0
4510,HASH,n0,HASH,s1,1,1,4,-3
4510,HASH,n0,HASH,s0,1,8,10,-2
4510,HASH,n1,HASH,s2,1,6,8,-2
4510,HASH,n1,HASH,n0,0,1,4,-3
4510,HASH,n2,HASH,s2,1,6,8,-2
4510,HASH,n2,HASH,n1,0,1,4,-3
4510,HASH,n3,HASH,n0,0,1,4,-3
4510,HASH,n3,HASH,s1,1,2,4,-2
4511,ADD,n0,ADD,s1,1,4,4,0
4511,ADD,n0,ADD,s0,1,6,6,0
4511,ADD,n1,ADD,n0,0,1,1,0
4511,ADD,n1,ADD,s0,1,6,6,0
4511,ADD,n2,ADD,s0,1,6,6,0
4511,ADD,n2,ADD,s1,1,4,4,0
4512,SUB,n0,SUB,s1,1,6,6,0
4512,SUB,n1,SUB,s0,1,4,4,0
4513,THETA,n0,THETA,s0,1,4,5,-1
4513,THETA,n1,THETA,s0,1,2,5,-3
4513,THETA,n2,THETA,s0,1,2,5,-3
4514,NTHETA,n0,NTHETA,s1,1,2,4,-2
4514,NTHETA,n1,NTHETA,s0,1,2,4,-2
4515,AGSE,n0,AGSE,s0,1,4,3,1
4515,AGSE,n1,AGSE,n0,0,1,1,0
4515,AGSE,n2,AGSE,s0,1,4,3,1
4515,AGSE,n3,AGSE,n2,0,2,2,0
4517,HC_NONINT,n0,SHIFT,s1,1,9,9,0
4517,HC_NONINT,n1,HASH,s1,1,1,9,-8
4517,HC_NONINT,n1,HASH,s2,1,3,4,-1
4518,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,2,6,-4
4518,HC_SHIFT_UNDER_HASH,n1,HASH,s0,1,1,6,-5
4518,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
4518,HC_SHIFT_UNDER_HASH,n2,SHIFT,s0,1,6,6,0
4518,HC_SHIFT_UNDER_HASH,n3,SUB,n2,0,1,1,0
4518,HC_SHIFT_UNDER_HASH,n4,SUB,n2,0,3,1,2
4518,HC_SHIFT_UNDER_HASH,n5,AGSE,n3,0,2,2,0
4519,HC_INT,n0,SHIFT,s1,1,3,102,-99
4519,HC_INT,n1,AGSE,s2,1,5,8,-3
4519,HC_INT,n2,SUB,s2,1,8,8,0
4519,HC_INT,n3,HASH,s0,1,1,4,-3
4519,HC_INT,n3,HASH,s1,1,10,102,-92
4519,HC_INT,n4,HASH,s1,1,100,102,-2
4519,HC_INT,n5,HASH,s1,1,10,102,-92
4519,HC_INT,n5,HASH,n3,0,1,4,-3
4521,HC_DEEP,n0,SUB,s0,1,8,8,0
4521,HC_DEEP,n1,THETA,s0,1,2,8,-6
4521,HC_DEEP,n2,THETA,n1,0,2,4,-2
4521,HC_DEEP,n3,HASH,n0,0,1,4,-3
4521,HC_DEEP,n3,HASH,n2,0,3,4,-1
4521,HC_DEEP,n5,SUB,s0,1,8,8,0
4523,SHIFT,n0,SHIFT,s1,1,2,4,-2
4523,SHIFT,n1,SHIFT,s0,1,6,6,0
4523,SHIFT,n2,SHIFT,n0,0,2,4,-2
4523,SHIFT,n3,SHIFT,n2,0,4,4,0
4523,SHIFT,n4,SHIFT,s1,1,4,4,0
4523,SHIFT,n5,SHIFT,n0,0,4,4,0
4524,HASH,n0,HASH,s1,1,1,4,-3
4524,HASH,n0,HASH,s0,1,1,4,-3
4524,HASH,n1,HASH,n0,0,1,4,-3
4524,HASH,n1,HASH,s0,1,2,4,-2
4524,HASH,n2,HASH,s0,1,1,4,-3
4524,HASH,n2,HASH,s1,1,1,4,-3
4524,HASH,n3,HASH,n0,0,1,4,-3
4524,HASH,n3,HASH,s1,1,2,4,-2
4524,HASH,n4,HASH,s1,1,1,4,-3
4524,HASH,n4,HASH,n3,0,1,4,-3
4525,ADD,n0,ADD,s1,1,3,3,0
4525,ADD,n0,ADD,s0,1,12,12,0
4526,SUB,n0,SUB,s0,1,7,10,-3
4526,SUB,n1,SUB,n0,0,4,2,2
4526,SUB,n2,SUB,s0,1,10,10,0
4526,SUB,n3,SUB,s0,1,7,10,-3
4527,THETA,n0,THETA,s0,1,2,4,-2
4528,NTHETA,n0,NTHETA,s2,1,2,4,-2
4528,NTHETA,n1,NTHETA,s2,1,2,4,-2
4528,NTHETA,n2,NTHETA,s2,1,2,4,-2
4528,NTHETA,n3,NTHETA,n1,0,2,4,-2
4528,NTHETA,n4,NTHETA,s1,1,2,4,-2
4529,AGSE,n0,AGSE,s1,1,4,3,1
4529,AGSE,n1,AGSE,n0,0,2,3,-1
4529,AGSE,n2,AGSE,n0,0,3,3,0
4529,AGSE,n3,AGSE,s1,1,4,3,1
4529,AGSE,n4,AGSE,n3,0,3,3,0
4531,HC_NONINT,n0,HASH,s1,1,2,4,-2
4531,HC_NONINT,n0,HASH,s0,1,1,4,-3
4531,HC_NONINT,n2,AGSE,s0,1,4,4,0
4532,HC_SHIFT_UNDER_HASH,n0,SUB,s1,1,4,4,0
4532,HC_SHIFT_UNDER_HASH,n2,SHIFT,n0,0,3,3,0
4532,HC_SHIFT_UNDER_HASH,n3,HASH,s1,1,2,4,-2
4532,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
4532,HC_SHIFT_UNDER_HASH,n4,AGSE,n2,0,2,4,-2
4533,HC_INT,n1,HASH,n0,0,1,4,-3
4533,HC_INT,n1,HASH,s0,1,1,8,-7
4533,HC_INT,n3,SUB,s0,1,8,8,0
4533,HC_INT,n4,SHIFT,n1,0,3,3,0
4534,HC_SINGLE,n0,SHIFT,s1,1,2,2,0
4534,HC_SINGLE,n2,SHIFT,n0,0,4,4,0
4535,HC_DEEP,n0,THETA,s0,1,3,6,-3
4535,HC_DEEP,n1,ADD,s0,1,6,6,0
4535,HC_DEEP,n1,ADD,n0,0,1,1,0
4535,HC_DEEP,n3,NTHETA,s0,1,2,6,-4
4537,SHIFT,n0,SHIFT,s0,1,4,4,0
4537,SHIFT,n1,SHIFT,s2,1,3,6,-3
4537,SHIFT,n2,SHIFT,n0,0,6,6,0
4537,SHIFT,n3,SHIFT,s2,1,6,6,0
4537,SHIFT,n4,SHIFT,n0,0,4,6,-2
4538,HASH,n0,HASH,s0,1,1,4,-3
4538,HASH,n0,HASH,s1,1,6,11,-5
4538,HASH,n1,HASH,n0,0,2,4,-2
4538,HASH,n1,HASH,s0,1,2,4,-2
4538,HASH,n2,HASH,n1,0,3,5,-2
4538,HASH,n2,HASH,s0,1,2,4,-2
4538,HASH,n3,HASH,n0,0,2,4,-2
4538,HASH,n3,HASH,s1,1,7,11,-4
4538,HASH,n4,HASH,s1,1,8,11,-3
4538,HASH,n4,HASH,n2,0,2,4,-2
4538,HASH,n5,HASH,n1,0,2,5,-3
4538,HASH,n5,HASH,s1,1,8,11,-3
4539,ADD,n0,ADD,s2,1,4,4,0
4539,ADD,n0,ADD,s1,1,5,5,0
4539,ADD,n1,ADD,s0,1,4,4,0
4539,ADD,n1,ADD,s2,1,4,4,0
4539,ADD,n2,ADD,n0,0,3,3,0
4539,ADD,n2,ADD,n1,0,1,1,0
4539,ADD,n3,ADD,s1,1,5,5,0
4539,ADD,n3,ADD,s2,1,4,4,0
4539,ADD,n4,ADD,s0,1,3,4,-1
4539,ADD,n4,ADD,n3,0,2,2,0
4539,ADD,n5,ADD,n0,0,2,3,-1
4539,ADD,n5,ADD,s0,1,3,4,-1
4540,SUB,n0,SUB,s0,1,6,6,0
4541,THETA,n0,THETA,s0,1,3,4,-1
4541,THETA,n1,THETA,s0,1,2,4,-2
4541,THETA,n2,THETA,n1,0,3,5,-2
4542,NTHETA,n0,NTHETA,s2,1,2,4,-2
4542,NTHETA,n1,NTHETA,s0,1,2,4,-2
4542,NTHETA,n2,NTHETA,n0,0,2,4,-2
4542,NTHETA,n3,NTHETA,n2,0,2,4,-2
4542,NTHETA,n4,NTHETA,n1,0,2,4,-2
4542,NTHETA,n5,NTHETA,s2,1,2,4,-2
4543,AGSE,n0,AGSE,s0,1,4,3,1
4543,AGSE,n1,AGSE,s0,1,3,3,0
4543,AGSE,n2,AGSE,n1,0,1,1,0
4543,AGSE,n3,AGSE,n2,0,2,2,0
4545,HC_NONINT,n0,HASH,s0,1,2,5,-3
4545,HC_NONINT,n0,HASH,s1,1,1,10,-9
4545,HC_NONINT,n1,HASH,n0,0,1,39,-38
4545,HC_NONINT,n1,HASH,s0,1,4,5,-1
4545,HC_NONINT,n2,HASH,s1,1,1,10,-9
4545,HC_NONINT,n2,HASH,n0,0,37,39,-2
4545,HC_NONINT,n3,SUB,s1,1,10,10,0
4545,HC_NONINT,n4,HASH,n0,0,1,39,-38
4545,HC_NONINT,n4,HASH,n1,0,2,4,-2
4546,HC_SHIFT_UNDER_HASH,n0,SUB,s1,1,5,5,0
4546,HC_SHIFT_UNDER_HASH,n1,SHIFT,s0,1,2,2,0
4546,HC_SHIFT_UNDER_HASH,n2,HASH,s1,1,1,5,-4
4546,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,1,4,-3
4546,HC_SHIFT_UNDER_HASH,n3,SUB,s1,1,4,5,-1
4547,HC_INT,n1,SHIFT,s1,1,4,4,0
4547,HC_INT,n2,HASH,n0,0,1,4,-3
4547,HC_INT,n2,HASH,s0,1,3,5,-2
4547,HC_INT,n3,HASH,s0,1,1,5,-4
4547,HC_INT,n3,HASH,n0,0,1,4,-3
4547,HC_INT,n4,AGSE,s0,1,5,5,0
4547,HC_INT,n5,AGSE,n4,0,6,6,0
4549,HC_DEEP,n0,SUB,s1,1,10,10,0
4549,HC_DEEP,n1,NTHETA,n0,0,5,4,1
4549,HC_DEEP,n3,NTHETA,n0,0,3,4,-1
4549,HC_DEEP,n4,THETA,n3,0,3,5,-2
4551,SHIFT,n0,SHIFT,s0,1,3,6,-3
4551,SHIFT,n1,SHIFT,n0,0,9,9,0
4551,SHIFT,n2,SHIFT,s0,1,6,6,0
4551,SHIFT,n3,SHIFT,n1,0,6,6,0
4551,SHIFT,n4,SHIFT,s1,1,6,6,0
4551,SHIFT,n5,SHIFT,s1,1,6,6,0
4552,HASH,n0,HASH,s1,1,2,9,-7
4552,HASH,n0,HASH,s0,1,1,4,-3
4552,HASH,n1,HASH,s0,1,1,4,-3
4552,HASH,n1,HASH,s1,1,8,9,-1
4552,HASH,n2,HASH,s1,1,7,9,-2
4552,HASH,n2,HASH,n1,0,1,4,-3
4552,HASH,n3,HASH,n0,0,3,5,-2
4552,HASH,n3,HASH,s0,1,1,4,-3
4552,HASH,n4,HASH,s1,1,2,9,-7
4552,HASH,n4,HASH,s0,1,1,4,-3
4553,ADD,n0,ADD,s1,1,4,5,-1
4553,ADD,n0,ADD,s2,1,4,4,0
4553,ADD,n1,ADD,s0,1,4,4,0
4553,ADD,n1,ADD,s1,1,5,5,0
4554,SUB,n0,SUB,s1,1,5,5,0
4554,SUB,n1,SUB,n0,0,3,1,2
4554,SUB,n2,SUB,s0,1,6,6,0
4554,SUB,n3,SUB,n2,0,3,2,1
4554,SUB,n4,SUB,s2,1,6,6,0
4555,THETA,n0,THETA,s0,1,2,4,-2
4555,THETA,n1,THETA,n0,0,2,4,-2
4556,NTHETA,n0,NTHETA,s1,1,2,4,-2
4557,AGSE,n0,AGSE,s0,1,4,3,1
4557,AGSE,n1,AGSE,n0,0,3,3,0
4557,AGSE,n2,AGSE,n1,0,1,1,0
4557,AGSE,n3,AGSE,s1,1,4,3,1
4559,HC_NONINT,n0,SUB,s1,1,10,10,0
4559,HC_NONINT,n1,SUB,s0,1,10,10,0
4559,HC_NONINT,n2,AGSE,n0,0,2,2,0
4559,HC_NONINT,n3,HASH,s0,1,2,10,-8
4559,HC_NONINT,n3,HASH,s1,1,1,10,-9
4560,HC_SHIFT_UNDER_HASH,n0,SHIFT,s2,1,9,9,0
4560,HC_SHIFT_UNDER_HASH,n1,AGSE,s1,1,5,4,1
4560,HC_SHIFT_UNDER_HASH,n2,SHIFT,n1,0,9,9,0
4560,HC_SHIFT_UNDER_HASH,n3,SHIFT,n0,0,6,6,0
4560,HC_SHIFT_UNDER_HASH,n4,HASH,s1,1,2,4,-2
4560,HC_SHIFT_UNDER_HASH,n4,HASH,n3,0,1,4,-3
4561,HC_INT,n0,HASH,s0,1,1,4,-3
4561,HC_INT,n0,HASH,s1,1,1,4,-3
4561,HC_INT,n1,HASH,n0,0,2,4,-2
4561,HC_INT,n1,HASH,s1,1,1,4,-3
4561,HC_INT,n2,SHIFT,s0,1,3,4,-1
4563,HC_DEEP,n0,AGSE,s0,1,7,6,1
4563,HC_DEEP,n1,THETA,s0,1,2,6,-4
4563,HC_DEEP,n2,SHIFT,n0,0,2,2,0
4563,HC_DEEP,n3,THETA,s1,1,2,4,-2
4563,HC_DEEP,n4,NTHETA,n2,0,2,4,-2
4565,SHIFT,n0,SHIFT,s0,1,9,9,0
4566,HASH,n0,HASH,s2,1,1,4,-3
4566,HASH,n0,HASH,s0,1,2,4,-2
4566,HASH,n1,HASH,n0,0,1,4,-3
4566,HASH,n1,HASH,s1,1,4,5,-1
4567,ADD,n0,ADD,s2,1,5,5,0
4567,ADD,n0,ADD,s0,1,4,4,0
4568,SUB,n0,SUB,s0,1,10,10,0
4568,SUB,n1,SUB,s0,1,10,10,0
4568,SUB,n2,SUB,n0,0,3,2,1
4568,SUB,n3,SUB,n2,0,3,2,1
4568,SUB,n4,SUB,n0,0,2,2,0
4569,THETA,n0,THETA,s0,1,2,4,-2
4570,NTHETA,n0,NTHETA,s0,1,2,4,-2
4570,NTHETA,n1,NTHETA,n0,0,2,4,-2
4570,NTHETA,n2,NTHETA,n1,0,2,4,-2
4570,NTHETA,n3,NTHETA,n2,0,2,4,-2
4570,NTHETA,n4,NTHETA,s0,1,2,4,-2
4570,NTHETA,n5,NTHETA,n0,0,2,4,-2
4571,AGSE,n0,AGSE,s1,1,4,3,1
4571,AGSE,n1,AGSE,s0,1,8,7,1
4571,AGSE,n2,AGSE,n0,0,4,4,0
4571,AGSE,n3,AGSE,n0,0,4,4,0
4573,HC_NONINT,n0,AGSE,s0,1,4,4,0
4573,HC_NONINT,n1,HASH,s1,1,1,4,-3
4573,HC_NONINT,n1,HASH,s0,1,3,4,-1
4573,HC_NONINT,n3,HASH,n1,0,2,4,-2
4573,HC_NONINT,n3,HASH,n2,0,3,5,-2
4574,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,3,4,-1
4574,HC_SHIFT_UNDER_HASH,n1,HASH,s0,1,1,4,-3
4574,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,1,4,-3
4574,HC_SHIFT_UNDER_HASH,n2,HASH,s1,1,1,4,-3
4574,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,4,-3
4574,HC_SHIFT_UNDER_HASH,n3,AGSE,n1,0,2,2,0
4575,HC_INT,n1,HASH,n0,0,1,4,-3
4575,HC_INT,n1,HASH,s0,1,1,4,-3
4575,HC_INT,n2,HASH,n0,0,1,4,-3
4575,HC_INT,n2,HASH,n1,0,1,4,-3
4575,HC_INT,n3,HASH,s1,1,1,4,-3
4575,HC_INT,n3,HASH,n0,0,2,4,-2
4576,HC_SINGLE,n0,SHIFT,s0,1,9,9,0
4577,HC_DEEP,n0,THETA,s0,1,2,6,-4
4577,HC_DEEP,n1,SHIFT,n0,0,4,4,0
4577,HC_DEEP,n3,ADD,n0,0,2,4,-2
4577,HC_DEEP,n3,ADD,s0,1,6,6,0
4577,HC_DEEP,n4,AGSE,s0,1,5,6,-1
4577,HC_DEEP,n5,HASH,n0,0,1,4,-3
4577,HC_DEEP,n5,HASH,n1,0,1,4,-3
4579,SHIFT,n0,SHIFT,s0,1,3,3,0
4579,SHIFT,n1,SHIFT,n0,0,6,6,0
4579,SHIFT,n2,SHIFT,n0,0,3,6,-3
4579,SHIFT,n3,SHIFT,n0,0,4,6,-2
4579,SHIFT,n4,SHIFT,n3,0,9,9,0
4580,HASH,n0,HASH,s0,1,1,4,-3
4580,HASH,n0,HASH,s1,1,2,4,-2
4580,HASH,n1,HASH,s1,1,1,4,-3
4580,HASH,n1,HASH,s2,1,2,4,-2
4580,HASH,n2,HASH,s2,1,1,4,-3
4580,HASH,n2,HASH,n1,0,2,4,-2
4580,HASH,n3,HASH,s0,1,1,4,-3
4580,HASH,n3,HASH,n0,0,2,4,-2
4581,ADD,n0,ADD,s0,1,32,32,0
4581,ADD,n0,ADD,s1,1,3,3,0
4581,ADD,n1,ADD,n0,0,1,1,0
4581,ADD,n1,ADD,s0,1,32,32,0
4581,ADD,n2,ADD,n0,0,1,1,0
4581,ADD,n2,ADD,s0,1,32,32,0
4581,ADD,n3,ADD,n0,0,1,1,0
4581,ADD,n3,ADD,n1,0,1,1,0
4582,SUB,n0,SUB,s0,1,4,4,0
4582,SUB,n1,SUB,n0,0,7,3,4
4582,SUB,n2,SUB,n0,0,3,3,0
4582,SUB,n3,SUB,n2,0,3,1,2
4582,SUB,n4,SUB,n1,0,3,2,1
4583,THETA,n0,THETA,s0,1,2,4,-2
4583,THETA,n1,THETA,n0,0,3,5,-2
4584,NTHETA,n0,NTHETA,s1,1,2,4,-2
4584,NTHETA,n1,NTHETA,s1,1,2,4,-2
4585,AGSE,n0,AGSE,s1,1,4,3,1
4585,AGSE,n1,AGSE,s0,1,4,3,1
4585,AGSE,n2,AGSE,n0,0,2,2,0
4585,AGSE,n3,AGSE,n0,0,2,2,0
4585,AGSE,n4,AGSE,n3,0,2,2,0
4587,HC_NONINT,n0,HASH,s1,1,2,4,-2
4587,HC_NONINT,n0,HASH,s0,1,1,4,-3
4587,HC_NONINT,n1,SHIFT,s0,1,2,4,-2
4587,HC_NONINT,n2,SHIFT,n0,0,4,4,0
4588,HC_SHIFT_UNDER_HASH,n0,SUB,s0,1,6,6,0
4588,HC_SHIFT_UNDER_HASH,n1,SHIFT,n0,0,4,4,0
4588,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,4,-3
4588,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,1,4,-3
4588,HC_SHIFT_UNDER_HASH,n3,SHIFT,n0,0,3,4,-1
4588,HC_SHIFT_UNDER_HASH,n4,AGSE,n3,0,3,3,0
4588,HC_SHIFT_UNDER_HASH,n5,HASH,s1,1,10,12,-2
4588,HC_SHIFT_UNDER_HASH,n5,HASH,n2,0,1,4,-3
4589,HC_INT,n0,SHIFT,s1,1,4,4,0
4589,HC_INT,n2,HASH,n1,0,1,4,-3
4589,HC_INT,n2,HASH,s2,1,1,4,-3
4591,HC_DEEP,n0,SHIFT,s0,1,3,3,0
4591,HC_DEEP,n1,AGSE,n0,0,1,1,0
4591,HC_DEEP,n2,SHIFT,s1,1,9,9,0
4591,HC_DEEP,n3,SUB,n1,0,5,3,2
4593,SHIFT,n0,SHIFT,s0,1,6,9,-3
4593,SHIFT,n1,SHIFT,s0,1,9,9,0
4593,SHIFT,n2,SHIFT,n1,0,9,9,0
4593,SHIFT,n3,SHIFT,n1,0,3,9,-6
4593,SHIFT,n4,SHIFT,n1,0,2,9,-7
4594,HASH,n0,HASH,s0,1,2,4,-2
4594,HASH,n0,HASH,s1,1,1,4,-3
4594,HASH,n1,HASH,s1,1,1,4,-3
4594,HASH,n1,HASH,n0,0,2,4,-2
4594,HASH,n2,HASH,s1,1,1,4,-3
4594,HASH,n2,HASH,n1,0,1,4,-3
4594,HASH,n3,HASH,s1,1,1,4,-3
4594,HASH,n3,HASH,n1,0,1,4,-3
4594,HASH,n4,HASH,n0,0,1,4,-3
4594,HASH,n4,HASH,n3,0,2,4,-2
4594,HASH,n5,HASH,n4,0,2,4,-2
4594,HASH,n5,HASH,n3,0,2,4,-2
4595,ADD,n0,ADD,s0,1,5,5,0
4595,ADD,n0,ADD,s1,1,3,3,0
4596,SUB,n0,SUB,s0,1,4,6,-2
4596,SUB,n1,SUB,s0,1,6,6,0
4596,SUB,n2,SUB,s0,1,5,6,-1
4596,SUB,n3,SUB,n2,0,3,2,1
4596,SUB,n4,SUB,n3,0,1,2,-1
4596,SUB,n5,SUB,n3,0,4,2,2
4597,THETA,n0,THETA,s0,1,2,5,-3
4597,THETA,n1,THETA,s0,1,2,5,-3
4597,THETA,n2,THETA,s0,1,2,5,-3
4597,THETA,n3,THETA,s0,1,4,5,-1
4598,NTHETA,n0,NTHETA,s1,1,2,4,-2
4598,NTHETA,n1,NTHETA,s0,1,2,4,-2
4598,NTHETA,n2,NTHETA,s1,1,2,4,-2
4598,NTHETA,n3,NTHETA,n2,0,3,4,-1
4599,AGSE,n0,AGSE,s0,1,5,4,1
4599,AGSE,n1,AGSE,n0,0,2,2,0
4599,AGSE,n2,AGSE,n0,0,2,2,0
4599,AGSE,n3,AGSE,n0,0,2,2,0
4599,AGSE,n4,AGSE,s0,1,4,4,0
4601,HC_NONINT,n0,HASH,s1,1,1,4,-3
4601,HC_NONINT,n0,HASH,s0,1,2,4,-2
4601,HC_NONINT,n1,SUB,n0,0,3,1,2
4601,HC_NONINT,n2,SHIFT,s0,1,3,4,-1
4601,HC_NONINT,n3,AGSE,n1,0,2,2,0
4601,HC_NONINT,n4,AGSE,n2,0,2,2,0
4601,HC_NONINT,n5,AGSE,n2,0,2,2,0
4602,HC_SHIFT_UNDER_HASH,n0,SHIFT,s2,1,2,2,0
4602,HC_SHIFT_UNDER_HASH,n1,SHIFT,s0,1,6,6,0
4602,HC_SHIFT_UNDER_HASH,n2,HASH,s1,1,2,4,-2
4602,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,4,-3
4602,HC_SHIFT_UNDER_HASH,n3,SUB,n1,0,4,4,0
4602,HC_SHIFT_UNDER_HASH,n4,HASH,n2,0,2,4,-2
4602,HC_SHIFT_UNDER_HASH,n4,HASH,n1,0,1,4,-3
4603,HC_INT,n0,HASH,s1,1,1,4,-3
4603,HC_INT,n0,HASH,s2,1,1,4,-3
4605,HC_DEEP,n0,NTHETA,s1,1,2,4,-2
4605,HC_DEEP,n2,THETA,n0,0,2,4,-2
4605,HC_DEEP,n3,SHIFT,s0,1,3,3,0
4605,HC_DEEP,n4,THETA,s1,1,2,4,-2
4607,SHIFT,n0,SHIFT,s0,1,9,9,0
4607,SHIFT,n1,SHIFT,s0,1,3,9,-6
4608,HASH,n0,HASH,s1,1,2,4,-2
4608,HASH,n0,HASH,s0,1,1,4,-3
4608,HASH,n1,HASH,s2,1,2,4,-2
4608,HASH,n1,HASH,s1,1,1,4,-3
4608,HASH,n2,HASH,n0,0,2,4,-2
4608,HASH,n2,HASH,s0,1,2,4,-2
4608,HASH,n3,HASH,n1,0,3,5,-2
4608,HASH,n3,HASH,s1,1,1,4,-3
4608,HASH,n4,HASH,s1,1,1,4,-3
4608,HASH,n4,HASH,n3,0,10,12,-2
4609,ADD,n0,ADD,s0,1,4,4,0
4609,ADD,n0,ADD,s1,1,4,4,0
4609,ADD,n1,ADD,s1,1,4,4,0
4609,ADD,n1,ADD,n0,0,1,1,0
4610,SUB,n0,SUB,s2,1,4,4,0
4610,SUB,n1,SUB,n0,0,1,1,0
4611,THETA,n0,THETA,s0,1,2,4,-2
4611,THETA,n1,THETA,s0,1,3,4,-1
4612,NTHETA,n0,NTHETA,s2,1,2,4,-2
4612,NTHETA,n1,NTHETA,s2,1,2,4,-2
4612,NTHETA,n2,NTHETA,n0,0,3,4,-1
4612,NTHETA,n3,NTHETA,s1,1,3,4,-1
4612,NTHETA,n4,NTHETA,n3,0,2,4,-2
4613,AGSE,n0,AGSE,s0,1,5,4,1
4613,AGSE,n1,AGSE,s1,1,5,4,1
4615,HC_NONINT,n0,SHIFT,s1,1,3,3,0
4615,HC_NONINT,n2,SUB,n1,0,5,4,1
4615,HC_NONINT,n3,HASH,n1,0,1,4,-3
4615,HC_NONINT,n3,HASH,n0,0,1,4,-3
4615,HC_NONINT,n4,AGSE,n0,0,2,4,-2
4615,HC_NONINT,n5,HASH,s0,1,5,7,-2
4615,HC_NONINT,n5,HASH,n0,0,1,4,-3
4616,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,6,6,0
4616,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,1,6,-5
4616,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
4616,HC_SHIFT_UNDER_HASH,n2,AGSE,n1,0,2,2,0
4617,HC_INT,n0,HASH,s1,1,1,4,-3
4617,HC_INT,n0,HASH,s0,1,1,6,-5
