plan,stratum,consumer,kind,child,child_declared,needed,provided,deficit
7803,THETA,n2,THETA,s0,1,2,4,-2
7804,NTHETA,n0,NTHETA,s0,1,2,4,-2
7804,NTHETA,n1,NTHETA,s2,1,3,4,-1
7804,NTHETA,n2,NTHETA,n0,0,2,4,-2
7805,AGSE,n0,AGSE,s0,1,4,3,1
7807,HC_NONINT,n0,HASH,s1,1,2,4,-2
7807,HC_NONINT,n0,HASH,s0,1,1,4,-3
7808,HC_SHIFT_UNDER_HASH,n0,AGSE,s2,1,4,9,-5
7808,HC_SHIFT_UNDER_HASH,n1,AGSE,s0,1,3,2,1
7808,HC_SHIFT_UNDER_HASH,n2,SHIFT,s0,1,2,2,0
7808,HC_SHIFT_UNDER_HASH,n3,SHIFT,n1,0,9,9,0
7808,HC_SHIFT_UNDER_HASH,n4,HASH,n0,0,1,4,-3
7808,HC_SHIFT_UNDER_HASH,n4,HASH,n2,0,1,4,-3
7808,HC_SHIFT_UNDER_HASH,n5,SHIFT,s2,1,9,9,0
7809,HC_INT,n1,AGSE,s0,1,5,4,1
7809,HC_INT,n3,HASH,n0,0,1,4,-3
7809,HC_INT,n3,HASH,s2,1,1,4,-3
7809,HC_INT,n4,SHIFT,n2,0,6,6,0
7811,HC_DEEP,n0,ADD,s2,1,4,4,0
7811,HC_DEEP,n0,ADD,s0,1,7,7,0
7811,HC_DEEP,n1,THETA,s0,1,2,7,-5
7811,HC_DEEP,n2,SUB,s0,1,3,7,-4
7811,HC_DEEP,n3,ADD,s0,1,7,7,0
7811,HC_DEEP,n3,ADD,s2,1,4,4,0
7811,HC_DEEP,n4,THETA,s2,1,1,4,-3
7813,SHIFT,n0,SHIFT,s0,1,3,4,-1
7813,SHIFT,n1,SHIFT,s0,1,4,4,0
7813,SHIFT,n2,SHIFT,n0,0,6,6,0
7813,SHIFT,n3,SHIFT,s0,1,3,4,-1
7813,SHIFT,n4,SHIFT,n2,0,6,6,0
7814,HASH,n0,HASH,s0,1,1,52,-51
7814,HASH,n0,HASH,s1,1,1,4,-3
7814,HASH,n1,HASH,s1,1,1,4,-3
7814,HASH,n1,HASH,n0,0,50,52,-2
7814,HASH,n2,HASH,n1,0,1,4,-3
7814,HASH,n2,HASH,s1,1,2,4,-2
7814,HASH,n3,HASH,s0,1,1,52,-51
7814,HASH,n3,HASH,s1,1,1,4,-3
7814,HASH,n4,HASH,s1,1,1,4,-3
7814,HASH,n4,HASH,s0,1,50,52,-2
7815,ADD,n0,ADD,s1,1,3,3,0
7815,ADD,n0,ADD,s0,1,5,5,0
7815,ADD,n1,ADD,s0,1,5,5,0
7815,ADD,n1,ADD,s1,1,3,3,0
7815,ADD,n2,ADD,n0,0,1,1,0
7815,ADD,n2,ADD,n1,0,1,1,0
7815,ADD,n3,ADD,s0,1,5,5,0
7815,ADD,n3,ADD,s1,1,3,3,0
7815,ADD,n4,ADD,n0,0,1,1,0
7815,ADD,n4,ADD,n1,0,1,1,0
7815,ADD,n5,ADD,n0,0,1,1,0
7815,ADD,n5,ADD,s1,1,3,3,0
7816,SUB,n0,SUB,s1,1,3,3,0
7816,SUB,n1,SUB,s0,1,6,6,0
7816,SUB,n2,SUB,n0,0,2,1,1
7816,SUB,n3,SUB,n1,0,1,1,0
7817,THETA,n0,THETA,s0,1,2,4,-2
7817,THETA,n1,THETA,n0,0,2,4,-2
7817,THETA,n2,THETA,n0,0,3,4,-1
7817,THETA,n3,THETA,s0,1,2,4,-2
7818,NTHETA,n0,NTHETA,s1,1,2,4,-2
7818,NTHETA,n1,NTHETA,s1,1,2,4,-2
7818,NTHETA,n2,NTHETA,s0,1,2,4,-2
7819,AGSE,n0,AGSE,s0,1,4,3,1
7819,AGSE,n1,AGSE,n0,0,2,2,0
7821,HC_NONINT,n0,HASH,s2,1,1,4,-3
7821,HC_NONINT,n0,HASH,s1,1,4,6,-2
7821,HC_NONINT,n1,HASH,s2,1,1,4,-3
7821,HC_NONINT,n1,HASH,s0,1,3,4,-1
7821,HC_NONINT,n4,HASH,s2,1,1,4,-3
7821,HC_NONINT,n4,HASH,n3,0,3,4,-1
7822,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,6,6,0
7822,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,4,6,-2
7822,HC_SHIFT_UNDER_HASH,n1,HASH,s2,1,1,4,-3
7822,HC_SHIFT_UNDER_HASH,n2,SUB,s0,1,4,4,0
7822,HC_SHIFT_UNDER_HASH,n4,SUB,n3,0,2,1,1
7822,HC_SHIFT_UNDER_HASH,n5,SUB,n4,0,2,1,1
7823,HC_INT,n2,SHIFT,s1,1,6,6,0
7823,HC_INT,n3,HASH,s1,1,1,6,-5
7823,HC_INT,n3,HASH,n1,0,1,4,-3
7823,HC_INT,n4,HASH,n1,0,1,4,-3
7823,HC_INT,n4,HASH,n3,0,3,5,-2
7825,HC_DEEP,n1,SUB,s2,1,6,6,0
7825,HC_DEEP,n2,ADD,s2,1,4,6,-2
7825,HC_DEEP,n2,ADD,s1,1,4,4,0
7825,HC_DEEP,n3,AGSE,s2,1,6,6,0
7827,SHIFT,n0,SHIFT,s0,1,3,3,0
7827,SHIFT,n1,SHIFT,s0,1,2,3,-1
7827,SHIFT,n2,SHIFT,n0,0,3,3,0
7828,HASH,n0,HASH,s1,1,1,4,-3
7828,HASH,n0,HASH,s0,1,4,6,-2
7828,HASH,n1,HASH,s1,1,1,4,-3
7828,HASH,n1,HASH,s0,1,4,6,-2
7828,HASH,n2,HASH,n1,0,1,4,-3
7828,HASH,n2,HASH,s0,1,5,6,-1
7828,HASH,n3,HASH,n0,0,1,4,-3
7828,HASH,n3,HASH,n2,0,2,4,-2
7829,ADD,n0,ADD,s1,1,4,4,0
7829,ADD,n0,ADD,s2,1,4,4,0
7829,ADD,n1,ADD,s0,1,6,6,0
7829,ADD,n1,ADD,s2,1,4,4,0
7830,SUB,n0,SUB,s1,1,6,6,0
7831,THETA,n0,THETA,s1,1,1,4,-3
7831,THETA,n1,THETA,s1,1,2,4,-2
7831,THETA,n2,THETA,n1,0,3,4,-1
7832,NTHETA,n0,NTHETA,s2,1,2,4,-2
7832,NTHETA,n1,NTHETA,s1,1,2,4,-2
7832,NTHETA,n2,NTHETA,s0,1,2,4,-2
7832,NTHETA,n3,NTHETA,n0,0,2,4,-2
7832,NTHETA,n4,NTHETA,n0,0,2,4,-2
7832,NTHETA,n5,NTHETA,n1,0,3,4,-1
7833,AGSE,n0,AGSE,s1,1,4,3,1
7833,AGSE,n1,AGSE,n0,0,2,3,-1
7833,AGSE,n2,AGSE,n0,0,1,3,-2
7833,AGSE,n3,AGSE,n0,0,3,3,0
7835,HC_NONINT,n0,AGSE,s1,1,4,4,0
7835,HC_NONINT,n1,SUB,s0,1,4,5,-1
7835,HC_NONINT,n2,SUB,n1,0,4,1,3
7835,HC_NONINT,n3,SUB,s1,1,4,4,0
7835,HC_NONINT,n4,HASH,n3,0,1,4,-3
7835,HC_NONINT,n4,HASH,s0,1,3,5,-2
7836,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,3,4,-1
7836,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,1,4,-3
7836,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
7836,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,1,4,-3
7836,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,2,4,-2
7836,HC_SHIFT_UNDER_HASH,n3,SUB,s0,1,5,5,0
7836,HC_SHIFT_UNDER_HASH,n4,HASH,n2,0,2,4,-2
7836,HC_SHIFT_UNDER_HASH,n4,HASH,n3,0,1,4,-3
7836,HC_SHIFT_UNDER_HASH,n5,SHIFT,n3,0,3,4,-1
7837,HC_INT,n0,HASH,s1,1,1,4,-3
7837,HC_INT,n0,HASH,s0,1,1,4,-3
7839,HC_DEEP,n0,THETA,s1,1,2,4,-2
7839,HC_DEEP,n1,NTHETA,n0,0,2,6,-4
7839,HC_DEEP,n3,HASH,s1,1,2,4,-2
7839,HC_DEEP,n3,HASH,n0,0,1,6,-5
7839,HC_DEEP,n4,SHIFT,n0,0,5,6,-1
7841,SHIFT,n0,SHIFT,s0,1,4,4,0
7841,SHIFT,n1,SHIFT,s0,1,2,4,-2
7841,SHIFT,n2,SHIFT,n0,0,9,9,0
7841,SHIFT,n3,SHIFT,s0,1,4,4,0
7842,HASH,n0,HASH,s1,1,1,4,-3
7842,HASH,n0,HASH,s2,1,16,18,-2
7842,HASH,n1,HASH,s0,1,1,4,-3
7842,HASH,n1,HASH,n0,0,91,93,-2
7842,HASH,n2,HASH,n0,0,1,93,-92
7842,HASH,n2,HASH,s2,1,17,18,-1
7842,HASH,n3,HASH,s2,1,1,18,-17
7842,HASH,n3,HASH,s1,1,1,4,-3
7842,HASH,n4,HASH,s1,1,1,4,-3
7842,HASH,n4,HASH,n0,0,1,93,-92
7842,HASH,n5,HASH,s1,1,1,4,-3
7842,HASH,n5,HASH,n2,0,1,4,-3
7843,ADD,n0,ADD,s1,1,9,9,0
7843,ADD,n0,ADD,s0,1,4,4,0
7843,ADD,n1,ADD,s0,1,4,4,0
7843,ADD,n1,ADD,n0,0,1,1,0
7843,ADD,n2,ADD,n1,0,1,1,0
7843,ADD,n2,ADD,s1,1,9,9,0
7844,SUB,n0,SUB,s0,1,3,3,0
7844,SUB,n1,SUB,s0,1,3,3,0
7845,THETA,n0,THETA,s2,1,2,4,-2
7845,THETA,n1,THETA,s2,1,2,4,-2
7845,THETA,n2,THETA,n0,0,1,4,-3
7845,THETA,n3,THETA,n0,0,2,4,-2
7846,NTHETA,n0,NTHETA,s0,1,2,4,-2
7847,AGSE,n0,AGSE,s0,1,4,3,1
7847,AGSE,n1,AGSE,s0,1,4,3,1
7847,AGSE,n2,AGSE,n0,0,2,2,0
7849,HC_NONINT,n0,HASH,s1,1,1,4,-3
7849,HC_NONINT,n0,HASH,s0,1,6,8,-2
7849,HC_NONINT,n1,SHIFT,n0,0,1,4,-3
7849,HC_NONINT,n3,HASH,n1,0,2,4,-2
7849,HC_NONINT,n3,HASH,s1,1,1,4,-3
7849,HC_NONINT,n5,HASH,n0,0,1,4,-3
7849,HC_NONINT,n5,HASH,n2,0,1,4,-3
7850,HC_SHIFT_UNDER_HASH,n0,AGSE,s1,1,5,4,1
7850,HC_SHIFT_UNDER_HASH,n3,HASH,s0,1,1,4,-3
7850,HC_SHIFT_UNDER_HASH,n3,HASH,s1,1,1,4,-3
7850,HC_SHIFT_UNDER_HASH,n4,SHIFT,n2,0,4,4,0
7850,HC_SHIFT_UNDER_HASH,n5,HASH,n2,0,1,4,-3
7850,HC_SHIFT_UNDER_HASH,n5,HASH,n4,0,1,4,-3
7851,HC_INT,n0,SUB,s0,1,3,3,0
7851,HC_INT,n1,SUB,s1,1,4,4,0
7851,HC_INT,n2,AGSE,s1,1,4,4,0
7851,HC_INT,n3,SHIFT,s1,1,3,4,-1
7851,HC_INT,n4,HASH,s1,1,1,4,-3
7851,HC_INT,n4,HASH,n3,0,1,4,-3
7852,HC_SINGLE,n0,SHIFT,s0,1,4,4,0
7852,HC_SINGLE,n1,AGSE,n0,0,2,3,-1
7852,HC_SINGLE,n2,SHIFT,n0,0,3,3,0
7853,HC_DEEP,n0,ADD,s1,1,4,6,-2
7853,HC_DEEP,n0,ADD,s0,1,4,4,0
7853,HC_DEEP,n2,THETA,s1,1,2,6,-4
7853,HC_DEEP,n3,ADD,n2,0,2,2,0
7853,HC_DEEP,n3,ADD,s1,1,6,6,0
7855,SHIFT,n0,SHIFT,s0,1,9,9,0
7855,SHIFT,n1,SHIFT,s0,1,9,9,0
7855,SHIFT,n2,SHIFT,n0,0,2,3,-1
7855,SHIFT,n3,SHIFT,n0,0,3,3,0
7855,SHIFT,n4,SHIFT,n1,0,4,4,0
7855,SHIFT,n5,SHIFT,n4,0,6,6,0
7856,HASH,n0,HASH,s2,1,1,4,-3
7856,HASH,n0,HASH,s1,1,2,4,-2
7857,ADD,n0,ADD,s1,1,5,5,0
7857,ADD,n0,ADD,s0,1,4,4,0
7857,ADD,n1,ADD,n0,0,1,1,0
7857,ADD,n1,ADD,s1,1,5,5,0
7857,ADD,n2,ADD,s1,1,5,5,0
7857,ADD,n2,ADD,n1,0,1,1,0
7857,ADD,n3,ADD,n0,0,1,1,0
7857,ADD,n3,ADD,s1,1,5,5,0
7858,SUB,n0,SUB,s0,1,4,4,0
7859,THETA,n0,THETA,s0,1,2,4,-2
7859,THETA,n1,THETA,s0,1,1,4,-3
7859,THETA,n2,THETA,n0,0,2,4,-2
7860,NTHETA,n0,NTHETA,s0,1,2,4,-2
7860,NTHETA,n1,NTHETA,n0,0,2,4,-2
7860,NTHETA,n2,NTHETA,s0,1,2,4,-2
7860,NTHETA,n3,NTHETA,s0,1,2,4,-2
7861,AGSE,n0,AGSE,s0,1,5,7,-2
7861,AGSE,n1,AGSE,s0,1,8,7,1
7861,AGSE,n2,AGSE,n1,0,3,3,0
7863,HC_NONINT,n0,SHIFT,s2,1,9,12,-3
7863,HC_NONINT,n1,HASH,s0,1,1,4,-3
7863,HC_NONINT,n1,HASH,s2,1,10,12,-2
7863,HC_NONINT,n2,SHIFT,s1,1,3,3,0
7864,HC_SHIFT_UNDER_HASH,n0,SUB,s1,1,3,3,0
7864,HC_SHIFT_UNDER_HASH,n1,AGSE,s1,1,4,3,1
7864,HC_SHIFT_UNDER_HASH,n2,AGSE,n0,0,3,3,0
7864,HC_SHIFT_UNDER_HASH,n3,SHIFT,s1,1,2,3,-1
7864,HC_SHIFT_UNDER_HASH,n4,HASH,n3,0,3,5,-2
7864,HC_SHIFT_UNDER_HASH,n4,HASH,n2,0,1,4,-3
7865,HC_INT,n0,HASH,s1,1,1,4,-3
7865,HC_INT,n0,HASH,s0,1,1,4,-3
7865,HC_INT,n1,SUB,s0,1,4,4,0
7865,HC_INT,n3,SUB,n0,0,2,4,-2
7865,HC_INT,n4,HASH,n0,0,2,4,-2
7865,HC_INT,n4,HASH,s0,1,1,4,-3
7865,HC_INT,n5,AGSE,n2,0,3,3,0
7866,HC_SINGLE,n0,SHIFT,s1,1,2,2,0
7867,HC_DEEP,n0,SUB,s2,1,3,4,-1
7867,HC_DEEP,n1,SHIFT,s2,1,4,4,0
7867,HC_DEEP,n2,HASH,n0,0,1,4,-3
7867,HC_DEEP,n2,HASH,s1,1,2,4,-2
7869,SHIFT,n0,SHIFT,s0,1,2,2,0
7869,SHIFT,n1,SHIFT,n0,0,9,9,0
7870,HASH,n0,HASH,s1,1,1,4,-3
7870,HASH,n0,HASH,s0,1,30,32,-2
7870,HASH,n1,HASH,n0,0,1,4,-3
7870,HASH,n1,HASH,s1,1,2,4,-2
7870,HASH,n2,HASH,s0,1,30,32,-2
7870,HASH,n2,HASH,n0,0,1,4,-3
7870,HASH,n3,HASH,n0,0,1,4,-3
7870,HASH,n3,HASH,s2,1,4,5,-1
7871,ADD,n0,ADD,s2,1,5,5,0
7871,ADD,n0,ADD,s0,1,4,4,0
7871,ADD,n1,ADD,s2,1,5,5,0
7871,ADD,n1,ADD,s0,1,4,4,0
7871,ADD,n2,ADD,s2,1,5,5,0
7871,ADD,n2,ADD,n1,0,1,1,0
7871,ADD,n3,ADD,s2,1,5,5,0
7871,ADD,n3,ADD,s0,1,4,4,0
7872,SUB,n0,SUB,s2,1,3,6,-3
7872,SUB,n1,SUB,s2,1,6,6,0
7872,SUB,n2,SUB,n0,0,4,1,3
7872,SUB,n3,SUB,s2,1,4,6,-2
7872,SUB,n4,SUB,s0,1,5,5,0
7873,THETA,n0,THETA,s1,1,2,4,-2
7873,THETA,n1,THETA,n0,0,2,4,-2
7873,THETA,n2,THETA,n1,0,2,4,-2
7873,THETA,n3,THETA,s0,1,2,4,-2
7874,NTHETA,n0,NTHETA,s2,1,2,4,-2
7875,AGSE,n0,AGSE,s1,1,4,4,0
7875,AGSE,n1,AGSE,s0,1,4,3,1
7875,AGSE,n2,AGSE,s0,1,4,3,1
7875,AGSE,n3,AGSE,s1,1,5,4,1
7875,AGSE,n4,AGSE,n2,0,2,2,0
7877,HC_NONINT,n0,HASH,s2,1,2,4,-2
7877,HC_NONINT,n0,HASH,s0,1,1,4,-3
7877,HC_NONINT,n1,HASH,s1,1,1,4,-3
7877,HC_NONINT,n1,HASH,n0,0,5,6,-1
7878,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,3,4,-1
7878,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
7878,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,1,4,-3
7878,HC_SHIFT_UNDER_HASH,n2,SUB,s0,1,4,4,0
7878,HC_SHIFT_UNDER_HASH,n3,SUB,s2,1,4,4,0
7879,HC_INT,n1,HASH,s1,1,1,6,-5
7879,HC_INT,n1,HASH,s0,1,1,4,-3
7879,HC_INT,n2,SUB,s1,1,6,6,0
7881,HC_DEEP,n0,SHIFT,s0,1,3,4,-1
7881,HC_DEEP,n2,THETA,s1,1,1,4,-3
7881,HC_DEEP,n3,SUB,s0,1,4,4,0
7881,HC_DEEP,n5,SHIFT,n0,0,4,4,0
7883,SHIFT,n0,SHIFT,s0,1,9,9,0
7884,HASH,n0,HASH,s1,1,1,4,-3
7884,HASH,n0,HASH,s0,1,2,4,-2
7884,HASH,n1,HASH,s1,1,1,4,-3
7884,HASH,n1,HASH,s0,1,2,4,-2
7885,ADD,n0,ADD,s0,1,7,7,0
7885,ADD,n0,ADD,s2,1,4,4,0
7885,ADD,n1,ADD,s2,1,4,4,0
7885,ADD,n1,ADD,s0,1,7,7,0
7885,ADD,n2,ADD,s1,1,7,7,0
7885,ADD,n2,ADD,n0,0,1,1,0
7885,ADD,n3,ADD,s0,1,7,7,0
7885,ADD,n3,ADD,n0,0,1,1,0
7885,ADD,n4,ADD,n2,0,1,1,0
7885,ADD,n4,ADD,n3,0,1,1,0
7886,SUB,n0,SUB,s0,1,3,4,-1
7886,SUB,n1,SUB,s0,1,3,4,-1
7886,SUB,n2,SUB,n1,0,3,1,2
7886,SUB,n3,SUB,n2,0,2,1,1
7886,SUB,n4,SUB,s0,1,4,4,0
7886,SUB,n5,SUB,s0,1,4,4,0
7887,THETA,n0,THETA,s0,1,1,4,-3
7887,THETA,n1,THETA,s1,1,2,4,-2
7887,THETA,n2,THETA,s2,1,2,4,-2
7887,THETA,n3,THETA,n0,0,2,4,-2
7887,THETA,n4,THETA,s1,1,2,4,-2
7887,THETA,n5,THETA,n3,0,2,4,-2
7888,NTHETA,n0,NTHETA,s0,1,2,4,-2
7889,AGSE,n0,AGSE,s1,1,5,5,0
7889,AGSE,n1,AGSE,s1,1,6,5,1
7889,AGSE,n2,AGSE,s2,1,6,5,1
7889,AGSE,n3,AGSE,n0,0,3,3,0
7889,AGSE,n4,AGSE,n2,0,3,3,0
7889,AGSE,n5,AGSE,n2,0,2,3,-1
7891,HC_NONINT,n0,HASH,s0,1,1,4,-3
7891,HC_NONINT,n0,HASH,s1,1,100,102,-2
7892,HC_SHIFT_UNDER_HASH,n1,SUB,s2,1,4,4,0
7892,HC_SHIFT_UNDER_HASH,n2,AGSE,s1,1,4,4,0
7892,HC_SHIFT_UNDER_HASH,n3,SHIFT,s0,1,3,3,0
7892,HC_SHIFT_UNDER_HASH,n4,HASH,s1,1,1,4,-3
7892,HC_SHIFT_UNDER_HASH,n4,HASH,n3,0,3,4,-1
7892,HC_SHIFT_UNDER_HASH,n5,AGSE,s0,1,4,3,1
7893,HC_INT,n0,HASH,s1,1,1,4,-3
7893,HC_INT,n0,HASH,s0,1,1,4,-3
7893,HC_INT,n1,AGSE,s0,1,4,4,0
7894,HC_SINGLE,n0,SUB,s0,1,3,3,0
7894,HC_SINGLE,n1,SHIFT,n0,0,9,9,0
7895,HC_DEEP,n0,SHIFT,s1,1,3,7,-4
7895,HC_DEEP,n1,SHIFT,s1,1,3,7,-4
7895,HC_DEEP,n2,AGSE,s1,1,8,7,1
7897,SHIFT,n0,SHIFT,s1,1,6,6,0
7898,HASH,n0,HASH,s2,1,1,4,-3
7898,HASH,n0,HASH,s1,1,4,5,-1
7899,ADD,n0,ADD,s1,1,6,6,0
7899,ADD,n0,ADD,s0,1,4,4,0
7899,ADD,n1,ADD,s0,1,4,4,0
7899,ADD,n1,ADD,s1,1,6,6,0
7899,ADD,n2,ADD,s2,1,3,3,0
7899,ADD,n2,ADD,s0,1,3,4,-1
7899,ADD,n3,ADD,s1,1,6,6,0
7899,ADD,n3,ADD,s0,1,4,4,0
7900,SUB,n0,SUB,s0,1,3,4,-1
7900,SUB,n1,SUB,s0,1,4,4,0
7900,SUB,n2,SUB,n0,0,2,1,1
7900,SUB,n3,SUB,n1,0,2,1,1
7900,SUB,n4,SUB,n0,0,2,1,1
7900,SUB,n5,SUB,n1,0,2,1,1
7901,THETA,n0,THETA,s0,1,1,4,-3
7901,THETA,n1,THETA,s0,1,2,4,-2
7901,THETA,n2,THETA,s0,1,2,4,-2
7901,THETA,n3,THETA,n2,0,1,4,-3
7902,NTHETA,n0,NTHETA,s0,1,2,4,-2
7902,NTHETA,n1,NTHETA,n0,0,2,4,-2
7903,AGSE,n0,AGSE,s0,1,4,3,1
7903,AGSE,n1,AGSE,n0,0,2,2,0
7903,AGSE,n2,AGSE,s0,1,4,3,1
7903,AGSE,n3,AGSE,n1,0,3,3,0
7903,AGSE,n4,AGSE,n1,0,3,3,0
7903,AGSE,n5,AGSE,n2,0,2,2,0
7905,HC_NONINT,n0,SUB,s1,1,4,4,0
7905,HC_NONINT,n1,HASH,n0,0,1,9,-8
7905,HC_NONINT,n1,HASH,s0,1,7,8,-1
7905,HC_NONINT,n2,SHIFT,n0,0,9,9,0
7906,HC_SHIFT_UNDER_HASH,n0,SUB,s0,1,3,3,0
7906,HC_SHIFT_UNDER_HASH,n1,SUB,s1,1,4,4,0
7906,HC_SHIFT_UNDER_HASH,n2,SHIFT,s0,1,3,3,0
7906,HC_SHIFT_UNDER_HASH,n3,SUB,s1,1,4,4,0
7906,HC_SHIFT_UNDER_HASH,n4,HASH,s1,1,2,4,-2
7906,HC_SHIFT_UNDER_HASH,n4,HASH,n2,0,1,4,-3
7907,HC_INT,n2,HASH,n1,0,1,4,-3
7907,HC_INT,n2,HASH,n0,0,1,4,-3
7907,HC_INT,n3,SUB,n1,0,2,4,-2
7909,HC_DEEP,n0,SUB,s0,1,3,4,-1
7909,HC_DEEP,n1,THETA,s0,1,2,4,-2
7909,HC_DEEP,n3,SHIFT,n1,0,1,2,-1
7909,HC_DEEP,n4,AGSE,s0,1,4,4,0
7909,HC_DEEP,n5,NTHETA,s0,1,2,4,-2
7911,SHIFT,n0,SHIFT,s0,1,4,4,0
7911,SHIFT,n1,SHIFT,s1,1,9,9,0
7912,HASH,n0,HASH,s1,1,1,4,-3
7912,HASH,n0,HASH,s0,1,2,4,-2
7912,HASH,n1,HASH,s1,1,1,4,-3
7912,HASH,n1,HASH,s0,1,2,4,-2
7912,HASH,n2,HASH,s0,1,1,4,-3
7912,HASH,n2,HASH,s1,1,2,4,-2
7913,ADD,n0,ADD,s2,1,4,4,0
7913,ADD,n0,ADD,s1,1,4,4,0
7913,ADD,n1,ADD,n0,0,1,1,0
7913,ADD,n1,ADD,s1,1,4,4,0
7914,SUB,n0,SUB,s2,1,4,6,-2
7914,SUB,n1,SUB,s2,1,6,6,0
7915,THETA,n0,THETA,s2,1,1,4,-3
7916,NTHETA,n0,NTHETA,s1,1,2,4,-2
7916,NTHETA,n1,NTHETA,s0,1,2,4,-2
7916,NTHETA,n2,NTHETA,n0,0,2,4,-2
7916,NTHETA,n3,NTHETA,n0,0,2,4,-2
7916,NTHETA,n4,NTHETA,s1,1,2,4,-2
7916,NTHETA,n5,NTHETA,n4,0,2,4,-2
7917,AGSE,n0,AGSE,s1,1,4,3,1
7919,HC_NONINT,n0,HASH,s0,1,1,4,-3
7919,HC_NONINT,n0,HASH,s1,1,2,4,-2
7919,HC_NONINT,n1,SHIFT,n0,0,7,9,-2
7919,HC_NONINT,n2,AGSE,n1,0,6,6,0
7919,HC_NONINT,n3,SHIFT,s0,1,3,4,-1
7919,HC_NONINT,n4,HASH,s1,1,1,4,-3
7919,HC_NONINT,n4,HASH,n0,0,2,9,-7
7919,HC_NONINT,n5,SHIFT,n2,0,9,9,0
7920,HC_SHIFT_UNDER_HASH,n0,AGSE,s1,1,4,6,-2
7920,HC_SHIFT_UNDER_HASH,n1,SHIFT,s1,1,6,6,0
7920,HC_SHIFT_UNDER_HASH,n3,HASH,s1,1,1,6,-5
7920,HC_SHIFT_UNDER_HASH,n3,HASH,n1,0,1,4,-3
7920,HC_SHIFT_UNDER_HASH,n5,AGSE,n3,0,2,2,0
7921,HC_INT,n0,HASH,s0,1,1,4,-3
7921,HC_INT,n0,HASH,s1,1,1,4,-3
7923,HC_DEEP,n0,SHIFT,s0,1,3,3,0
7923,HC_DEEP,n2,ADD,n1,0,1,4,-3
7923,HC_DEEP,n2,ADD,n0,0,1,1,0
7923,HC_DEEP,n3,NTHETA,n1,0,2,4,-2
7925,SHIFT,n0,SHIFT,s2,1,4,6,-2
7925,SHIFT,n1,SHIFT,s1,1,6,6,0
7925,SHIFT,n2,SHIFT,n1,0,9,9,0
7925,SHIFT,n3,SHIFT,s2,1,4,6,-2
7925,SHIFT,n4,SHIFT,s2,1,6,6,0
7925,SHIFT,n5,SHIFT,n2,0,3,3,0
7926,HASH,n0,HASH,s2,1,2,4,-2
7926,HASH,n0,HASH,s0,1,1,4,-3
7926,HASH,n1,HASH,s2,1,2,4,-2
7926,HASH,n1,HASH,n0,0,1,4,-3
7926,HASH,n2,HASH,s1,1,2,5,-3
7926,HASH,n2,HASH,n1,0,2,4,-2
7926,HASH,n3,HASH,s1,1,2,5,-3
7926,HASH,n3,HASH,n1,0,2,4,-2
7926,HASH,n4,HASH,n3,0,1,4,-3
7926,HASH,n4,HASH,s1,1,4,5,-1
7927,ADD,n0,ADD,s0,1,3,3,0
7927,ADD,n0,ADD,s1,1,18,18,0
7928,SUB,n0,SUB,s0,1,3,4,-1
7928,SUB,n1,SUB,s0,1,4,4,0
7929,THETA,n0,THETA,s0,1,2,4,-2
7929,THETA,n1,THETA,n0,0,3,4,-1
7930,NTHETA,n0,NTHETA,s0,1,2,4,-2
7930,NTHETA,n1,NTHETA,s0,1,2,4,-2
7930,NTHETA,n2,NTHETA,n0,0,2,4,-2
7930,NTHETA,n3,NTHETA,n1,0,2,4,-2
7930,NTHETA,n4,NTHETA,s1,1,2,4,-2
7930,NTHETA,n5,NTHETA,s0,1,2,4,-2
7931,AGSE,n0,AGSE,s2,1,5,4,1
7931,AGSE,n1,AGSE,s0,1,4,3,1
7931,AGSE,n2,AGSE,n1,0,2,2,0
7931,AGSE,n3,AGSE,s0,1,4,3,1
7931,AGSE,n4,AGSE,n1,0,2,2,0
7933,HC_NONINT,n0,SHIFT,s1,1,4,4,0
7933,HC_NONINT,n1,HASH,s0,1,8,10,-2
7933,HC_NONINT,n1,HASH,n0,0,1,4,-3
7934,HC_SHIFT_UNDER_HASH,n0,SUB,s1,1,4,4,0
7934,HC_SHIFT_UNDER_HASH,n1,SUB,n0,0,3,5,-2
7934,HC_SHIFT_UNDER_HASH,n2,SHIFT,n0,0,2,5,-3
7934,HC_SHIFT_UNDER_HASH,n3,HASH,n1,0,1,4,-3
7934,HC_SHIFT_UNDER_HASH,n3,HASH,n0,0,3,5,-2
7934,HC_SHIFT_UNDER_HASH,n4,HASH,n2,0,1,4,-3
7934,HC_SHIFT_UNDER_HASH,n4,HASH,n1,0,1,4,-3
7935,HC_INT,n0,SHIFT,s1,1,3,4,-1
7935,HC_INT,n1,HASH,s0,1,2,6,-4
